Mod,Teff,Log(g),R,Age,L,Log(Tc),Log(Pc),Log(rhoc),Mx/M,Log(qx),Lnu,Log(H/*),Log(He/*),Log(C/*),Log(O/*),M/Msun
118.0,11971.9014,9.29540087,295615400.0,1982505000.0,1.279201e+30,6.571009,26.31352,8.72762,0.9831786762,-1.77414,4.543259e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
73.0,11965.4752,7.70407456,1086488000.0,261490200.0,1.724254e+31,7.212229,22.69921,6.186913,0.0,0.0,1.204687e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
116.0,11964.7048,8.31130273,720028100.0,623277600.0,7.570749e+30,6.968568,23.9578,7.026787,0.0,0.0,4.982824e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
110.0,11953.9839,8.07473222,852209500.0,439912200.0,1.056758e+31,7.052909,23.44573,6.678217,0.0,0.0,2.294805e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
113.0,11949.1611,8.15553649,805817300.0,493665600.0,9.433108e+30,7.023115,23.61768,6.794187,0.0,0.0,1.253349e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
115.0,11949.0287,8.23411135,761957500.0,554411600.0,8.433813e+30,6.995257,23.78783,6.910022,0.0,0.0,7.623113e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
120.0,11939.2132,8.4651272,639754700.0,809532900.0,5.926001e+30,6.909379,24.30442,7.268112,0.0,0.0,2.151901e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
118.0,11933.2949,8.38810551,679379600.0,711877900.0,6.66958e+30,6.938471,24.12939,7.145746,0.0,0.0,3.209033e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
96.0,11907.4193,7.90229359,956071500.0,350109700.0,1.309433e+31,7.119628,23.08904,6.441086,0.0,0.0,1.148267e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
105.0,11904.5647,7.99090196,901738200.0,396131100.0,1.163716e+31,7.082565,23.27027,6.560995,0.0,0.0,4.568875e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
117.0,11899.2363,8.89587451,440420500.0,1907398000.0,2.771043e+30,6.730845,25.32749,8.001524,0.7704727221,-0.6391657,1.145672e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
85.0,11894.4488,7.80760339,1016574000.0,307569100.0,1.473966e+31,7.160603,22.89975,6.317049,0.0,0.0,3.324977e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
117.0,11886.6679,8.31152574,719843200.0,634421300.0,7.371373e+30,6.964059,23.95785,7.026824,0.0,0.0,4.649003e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
22.0,11876.7473,7.10795728,1608597000.0,75965650.0,3.668736e+31,7.469285,21.65657,5.525912,0.0,0.0,5.55786e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
111.0,11876.6414,8.07503645,851911100.0,447735000.0,1.028952e+31,7.048323,23.44582,6.67828,0.0,0.0,2.107886e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
114.0,11871.8419,8.15580907,805564500.0,502348400.0,9.185546e+30,7.018628,23.61776,6.794246,0.0,0.0,1.160164e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
116.0,11870.1804,8.23436406,761735900.0,564379500.0,8.208619e+30,6.990714,23.7879,6.910074,0.0,0.0,7.083736e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
121.0,11856.5606,8.46532143,639611600.0,824930300.0,5.761023e+30,6.904484,24.30447,7.268147,0.0,0.0,2.005085e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
119.0,11854.2832,8.38830879,679220700.0,724860500.0,6.491648e+30,6.933844,24.12943,7.145778,0.0,0.0,2.996497e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
74.0,11853.534,7.70487818,1085483000.0,269412500.0,1.65756e+31,7.204856,22.69949,6.187117,0.0,0.0,1.033558e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
116.0,11849.6709,9.00559655,396504500.0,2059463000.0,2.208785e+30,6.682398,25.59662,8.198383,0.8859826624,-0.9430291,4.366773e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
117.0,11844.9584,8.7084948,522159400.0,1445178000.0,3.824479e+30,6.806461,24.87424,7.673268,0.4051405499,-0.2255856,4.564389e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
120.0,11843.4855,8.5436045,600503300.0,944803300.0,5.055695e+30,6.872829,24.48513,7.39555,0.0,0.0,1.318675e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
63.0,11842.6301,7.59068812,1167191000.0,231786100.0,1.909449e+31,7.256758,22.48382,6.048478,0.0,0.0,3.446168e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
117.0,11836.5644,9.1341127,349023300.0,2114469000.0,1.703898e+30,6.628699,25.91406,8.431978,0.9519420959,-1.318235,1.481776e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
106.0,11827.1685,7.9912509,901376000.0,403384600.0,1.132836e+31,7.077817,23.27037,6.561071,0.0,0.0,4.158578e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
97.0,11827.0642,7.90271625,955606400.0,357027300.0,1.273204e+31,7.114538,23.08917,6.441185,0.0,0.0,1.032614e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
51.0,11818.4209,7.4609339,1267719000.0,196076200.0,2.234167e+31,7.314432,22.24679,5.897539,0.0,0.0,1.043229e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
9.0,11817.5246,6.85224162,1931301000.0,5278981.0,5.183678e+31,7.441295,21.28186,5.293873,0.0,0.0,2.017857e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
118.0,11813.8488,8.62429848,561444200.0,1173796000.0,4.375329e+30,6.841002,24.67418,7.529956,0.1630793492,-0.07731572,7.905298e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
118.0,11809.4662,8.31174641,719660400.0,645712500.0,7.178079e+30,6.959567,23.95789,7.02686,0.0,0.0,4.339655e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
118.0,11807.4658,8.79828057,481961000.0,1721414000.0,3.217233e+30,6.766196,25.08995,7.828913,0.6192818887,-0.4193965,2.308492e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
86.0,11807.3408,7.80813836,1015948000.0,314465100.0,1.429498e+31,7.154935,22.89993,6.317174,0.0,0.0,2.947632e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
37.0,11804.3932,7.3073994,1400608000.0,153433200.0,2.714189e+31,7.381731,21.97828,5.72795,0.0,0.0,2.670033e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
112.0,11800.8727,8.0753362,851617100.0,455565800.0,1.002253e+31,7.043807,23.4459,6.678342,0.0,0.0,1.939534e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
115.0,11794.2471,8.15608431,805309200.0,511264500.0,8.942073e+30,7.014099,23.61783,6.794306,0.0,0.0,1.073546e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
117.0,11792.5951,8.23461446,761516300.0,574423700.0,7.991494e+30,6.986215,23.78797,6.910124,0.0,0.0,6.589092e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
119.0,11785.0819,9.29552213,295574100.0,2021931000.0,1.200868e+30,6.560019,26.31354,8.72763,0.9846608956,-1.8142,3.772146e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
120.0,11773.5882,8.38851646,679058300.0,738455300.0,6.313664e+30,6.929084,24.12948,7.145811,0.0,0.0,2.792969e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
122.0,11772.5984,8.46552013,639465300.0,840978100.0,5.597e+30,6.899475,24.30452,7.268185,0.0,0.0,1.865391e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
75.0,11759.3845,7.70556158,1084629000.0,276259900.0,1.602998e+31,7.198603,22.69973,6.187285,0.0,0.0,9.072701e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
107.0,11751.6584,7.99159377,901020200.0,410611800.0,1.10331e+31,7.073161,23.27047,6.561144,0.0,0.0,3.793491e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
98.0,11750.1282,7.90312383,955158100.0,363793500.0,1.239233e+31,7.109638,23.0893,6.441279,0.0,0.0,9.325238e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
118.0,11738.5048,8.89609115,440310600.0,1963381000.0,2.623019e+30,6.721117,25.32757,8.001579,0.7838493789,-0.6652435,9.715214e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
64.0,11732.0618,7.59166506,1165878000.0,239087100.0,1.834999e+31,7.249308,22.48422,6.048764,0.0,0.0,2.980169e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
119.0,11731.5897,8.3119684,719476500.0,657381100.0,6.987031e+30,6.955005,23.95794,7.026896,0.0,0.0,4.047383e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
87.0,11726.2704,7.80864248,1015359000.0,321033100.0,1.389027e+31,7.149626,22.90009,6.317291,0.0,0.0,2.633129e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
113.0,11725.3462,8.07563607,851323200.0,463542000.0,9.761658e+30,7.039284,23.44598,6.678403,0.0,0.0,1.785106e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
116.0,11717.085,8.15636062,805053100.0,520338300.0,8.704811e+30,7.009569,23.61791,6.794365,0.0,0.0,9.937496e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
118.0,11716.2987,8.23486134,761299900.0,584535300.0,7.782252e+30,6.981762,23.78803,6.91017,0.0,0.0,6.135308e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
121.0,11691.2314,8.38872888,678892200.0,752691800.0,6.135849e+30,6.924189,24.12953,7.145846,0.0,0.0,2.598515e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
123.0,11688.0112,8.46572208,639316700.0,857571700.0,5.435338e+30,6.894389,24.30458,7.268227,0.0,0.0,1.733725e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
23.0,11680.4779,7.11264934,1599931000.0,84965420.0,3.395289e+31,7.456682,21.6596,5.527989,0.0,0.0,4.793006e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
118.0,11679.3839,8.70878955,521982200.0,1509946000.0,3.612627e+30,6.796247,24.87434,7.673339,0.4309142837,-0.2448223,3.905876e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
121.0,11677.8076,8.54397551,600246800.0,981555500.0,4.7746e+30,6.863845,24.48528,7.395715,0.0008766594,-0.0003808953,1.140729e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
108.0,11677.7688,7.99193055,900671000.0,417831200.0,1.074988e+31,7.068583,23.27057,6.561214,0.0,0.0,3.46707e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
117.0,11676.999,9.0057863,396417900.0,2113523000.0,2.081918e+30,6.671965,25.59667,8.198421,0.8926407527,-0.9691605,3.668516e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
99.0,11675.3002,7.90352316,954719000.0,370513200.0,1.206856e+31,7.104847,23.08943,6.441371,0.0,0.0,8.442521e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
76.0,11672.5586,7.70619941,1083833000.0,282734600.0,1.553892e+31,7.192794,22.69994,6.187439,0.0,0.0,8.03576e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
52.0,11666.1248,7.46253914,1265378000.0,205091500.0,2.113387e+31,7.304181,22.24758,5.898095,0.0,0.0,8.729443e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
119.0,11654.9255,8.62461859,561237300.0,1235852000.0,4.141551e+30,6.831135,24.6743,7.530038,0.1928717271,-0.09305744,6.802442e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
118.0,11654.3324,9.13425382,348966600.0,2164990000.0,1.600845e+30,6.617771,25.91406,8.431976,0.9539729956,-1.336987,1.234159e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
120.0,11652.011,8.31219461,719289100.0,669605000.0,6.79583e+30,6.95031,23.95798,7.026932,0.0,0.0,3.767982e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
88.0,11649.6093,7.80912421,1014796000.0,327381300.0,1.351558e+31,7.144575,22.90025,6.317403,0.0,0.0,2.365187e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
114.0,11649.4783,8.0759392,851026100.0,471731800.0,9.504815e+30,7.034717,23.44607,6.678466,0.0,0.0,1.642354e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
119.0,11646.0029,8.79854102,481816500.0,1782181000.0,3.043006e+30,6.756284,25.09005,7.82899,0.6397949973,-0.4434503,1.961346e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
117.0,11641.2718,8.15663456,804799200.0,529460300.0,8.476349e+30,7.005092,23.61799,6.794422,0.0,0.0,9.210556e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
119.0,11640.0138,8.23510719,761084500.0,594884300.0,7.577251e+30,6.977281,23.78809,6.910214,0.0,0.0,5.711856e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
65.0,11635.5524,7.59253004,1164718000.0,245643000.0,1.771828e+31,7.242748,22.48456,6.049011,0.0,0.0,2.62043e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
38.0,11634.0033,7.3098548,1396655000.0,162495200.0,2.546401e+31,7.370275,21.97968,5.728931,0.0,0.0,2.253425e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
122.0,11607.7537,8.38894526,678723100.0,767506600.0,5.959502e+30,6.919189,24.12957,7.145881,0.0,0.0,2.414263e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
109.0,11604.2918,7.99226581,900323400.0,425159000.0,1.047378e+31,7.064009,23.27066,6.561283,0.0,0.0,3.170187e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
124.0,11603.4632,8.46592583,639166700.0,874598300.0,5.277288e+30,6.889266,24.30464,7.268272,0.0,0.0,1.610671e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
100.0,11602.1924,7.9039162,954287100.0,377214700.0,1.175846e+31,7.100143,23.08955,6.441459,0.0,0.0,7.658851e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
120.0,11596.6229,9.29564232,295533200.0,2062656000.0,1.125566e+30,6.548761,26.31355,8.727638,0.9860125082,-1.85426,3.133407e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
77.0,11591.8016,7.70680017,1083084000.0,288900000.0,1.509245e+31,7.187353,22.70014,6.18758,0.0,0.0,7.170552e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
89.0,11575.7175,7.80959289,1014248000.0,333630900.0,1.316171e+31,7.139678,22.9004,6.317511,0.0,0.0,2.131572e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
115.0,11574.1256,8.07624309,850728400.0,480047400.0,9.254792e+30,7.030157,23.44615,6.678528,0.0,0.0,1.511859e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
121.0,11570.6453,8.3124257,719097800.0,682428700.0,6.604474e+30,6.945475,23.95803,7.026968,0.0,0.0,3.501147e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
119.0,11568.7412,8.89631852,440195400.0,2023940000.0,2.473246e+30,6.710695,25.32765,8.001637,0.7969380348,-0.6923714,8.168712e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
118.0,11566.4382,8.15690617,804547600.0,538671300.0,8.255323e+30,7.000648,23.61806,6.794478,0.0,0.0,8.544519e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
120.0,11562.3286,8.23535601,760866500.0,605677800.0,7.37276e+30,6.972689,23.78815,6.910256,0.0,0.0,5.309713e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
53.0,11551.8848,7.46378024,1263571000.0,212130700.0,2.026016e+31,7.296361,22.24816,5.898505,0.0,0.0,7.610112e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
66.0,11547.842,7.5933244,1163653000.0,251753400.0,1.715863e+31,7.236744,22.48487,6.049233,0.0,0.0,2.327958e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
101.0,11530.5026,7.9043031,953862100.0,383920000.0,1.14603e+31,7.095507,23.08967,6.441545,0.0,0.0,6.959462e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
110.0,11530.3951,7.99260428,899972600.0,432684300.0,1.020158e+31,7.059387,23.27076,6.561351,0.0,0.0,2.897121e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
123.0,11523.8692,8.38916434,678552000.0,782796600.0,5.786174e+30,6.914124,24.12963,7.145919,0.0,0.0,2.241322e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
122.0,11523.8247,8.5443242,600005900.0,1020234000.0,4.524073e+30,6.857378,24.48543,7.39582,0.0094444061,-0.004121145,9.98217e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
10.0,11520.2987,6.85826751,1917949000.0,6791356.0,4.617013e+31,7.439719,21.28274,5.294449,0.0,0.0,2.005052e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.2
125.0,11519.3664,8.4661304,639016200.0,891983900.0,5.12354e+30,6.88413,24.3047,7.26832,0.0,0.0,1.496249e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
78.0,11515.871,7.70737138,1082372000.0,294827000.0,1.468155e+31,7.182204,22.70032,6.187712,0.0,0.0,6.436389e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
118.0,11510.8849,9.0059667,396335600.0,2170990000.0,1.965138e+30,6.661666,25.59672,8.198455,0.8991036618,-0.9961246,3.07831e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
119.0,11504.6254,8.70910514,521792600.0,1576949000.0,3.398738e+30,6.785248,24.87444,7.673419,0.4621657639,-0.2693516,3.293961e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
90.0,11503.6033,7.81005464,1013709000.0,339857700.0,1.282315e+31,7.134872,22.90054,6.317618,0.0,0.0,1.924837e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
116.0,11500.0496,8.07654433,850433400.0,488402600.0,9.013874e+30,7.025652,23.44623,6.678588,0.0,0.0,1.393678e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
120.0,11496.4134,8.62493422,561033400.0,1297908000.0,3.91795e+30,6.820841,24.6744,7.530114,0.2252611618,-0.1108447,5.830151e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
24.0,11494.5825,7.1170537,1591838000.0,94100750.0,3.15212e+31,7.444348,21.66243,5.529934,0.0,0.0,4.136729e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
119.0,11491.1342,8.15717946,804294500.0,548154900.0,8.037367e+30,6.996151,23.61814,6.794533,0.0,0.0,7.922315e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
122.0,11488.0274,8.31266076,718903200.0,695797700.0,6.41438e+30,6.940527,23.95808,7.027004,0.0,0.0,3.248446e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
121.0,11482.7238,8.23560962,760644300.0,617014600.0,7.167619e+30,6.967952,23.7882,6.910296,0.0,0.0,4.925999e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
120.0,11480.2071,8.79880311,481671100.0,1846542000.0,2.871654e+30,6.745954,25.09014,7.829061,0.6600840214,-0.4686284,1.653442e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
39.0,11477.5705,7.31209917,1393050000.0,171221900.0,2.399748e+31,7.359583,21.98095,5.729816,0.0,0.0,1.919511e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
119.0,11469.2019,9.13439678,348909200.0,2217651000.0,1.501031e+30,6.606508,25.91406,8.431974,0.9578464211,-1.375166,1.022535e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.25
67.0,11465.7105,7.59407735,1162645000.0,257619700.0,1.664678e+31,7.231075,22.48516,6.049438,0.0,0.0,2.080838e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
102.0,11459.0585,7.90468894,953438500.0,390737800.0,1.116897e+31,7.090864,23.08979,6.44163,0.0,0.0,6.324701e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
111.0,11456.6584,7.9929448,899619900.0,440354000.0,9.935321e+30,7.054752,23.27085,6.561419,0.0,0.0,2.647971e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
54.0,11456.4721,7.46483929,1262031000.0,218202700.0,1.955131e+31,7.289748,22.24864,5.898845,0.0,0.0,6.770375e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
79.0,11443.1687,7.7079236,1081684000.0,300624200.0,1.429611e+31,7.177243,22.7005,6.187838,0.0,0.0,5.799239e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
124.0,11440.1596,8.38938497,678379600.0,798470800.0,5.617019e+30,6.90903,24.12968,7.145957,0.0,0.0,2.08019e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
126.0,11435.9343,8.46633548,638865300.0,909689100.0,4.97436e+30,6.878995,24.30476,7.268369,0.0,0.0,1.390126e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
91.0,11433.0598,7.81051006,1013178000.0,346074300.0,1.249837e+31,7.130144,22.90069,6.317722,0.0,0.0,1.741165e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
117.0,11426.7362,8.07684345,850140600.0,496852800.0,8.780158e+30,7.021172,23.44631,6.678648,0.0,0.0,1.285814e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
120.0,11414.1491,8.15745827,804036400.0,558080600.0,7.819114e+30,6.991526,23.61821,6.794589,0.0,0.0,7.332417e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
123.0,11404.8672,8.31289834,718706600.0,709621100.0,6.227248e+30,6.935509,23.95812,7.027041,0.0,0.0,3.011429e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
121.0,11402.7865,9.29576382,295491900.0,2104470000.0,1.051882e+30,6.537062,26.31356,8.727643,0.9866429742,-1.87429,2.588311e+23,-3.999873,-1.999887,-0.3054398,-0.3054398,1.3
122.0,11401.4797,8.23586769,760418400.0,628884100.0,6.96277e+30,6.963083,23.78825,6.910335,0.0,0.0,4.561953e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
120.0,11393.7742,8.89655212,440077000.0,2088123000.0,2.325732e+30,6.699802,25.32773,8.001699,0.8139135825,-0.7302853,6.796004e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.15
68.0,11388.9476,7.59478904,1161693000.0,263229200.0,1.61789e+31,7.225739,22.48543,6.049627,0.0,0.0,1.871449e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
103.0,11387.1027,7.90507862,953010900.0,397745700.0,1.08813e+31,7.086166,23.0899,6.441715,0.0,0.0,5.742716e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
112.0,11384.034,7.99328301,899269600.0,448068600.0,9.678244e+30,7.050164,23.27094,6.561485,0.0,0.0,2.423447e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
123.0,11372.6884,8.5446675,599768800.0,1064199000.0,4.287975e+30,6.848154,24.48557,7.395919,0.0257075703,-0.01131067,8.716499e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,0.95
80.0,11372.4217,7.7084663,1081008000.0,306384300.0,1.392841e+31,7.172387,22.70067,6.18796,0.0,0.0,5.235789e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
55.0,11371.2391,7.46579873,1260638000.0,223779700.0,1.893407e+31,7.283781,22.24907,5.899145,0.0,0.0,6.088335e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.35
92.0,11363.5651,7.81096036,1012653000.0,352321800.0,1.218461e+31,7.125462,22.90083,6.317824,0.0,0.0,1.576662e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
40.0,11357.9334,7.31384186,1390258000.0,178171100.0,2.29203e+31,7.351271,21.9819,5.730485,0.0,0.0,1.69215e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.3
125.0,11356.9335,8.389607,678206200.0,814480000.0,5.452553e+30,6.903924,24.12973,7.145997,0.0,0.0,1.930622e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.85
120.0,11353.6008,8.70937855,521628400.0,1642764000.0,3.221728e+30,6.775776,24.87453,7.67349,0.4883898559,-0.2910609,2.84675e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.05
118.0,11352.736,8.07714501,849845500.0,505570800.0,8.548976e+30,7.016626,23.44639,6.678709,0.0,0.0,1.185416e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.65
121.0,11335.1876,8.15774367,803772200.0,568511100.0,7.599987e+30,6.986754,23.61829,6.794644,0.0,0.0,6.772331e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.7
121.0,11330.7686,8.62526614,560819000.0,1365460000.0,3.694154e+30,6.810186,24.67451,7.530192,0.2554908849,-0.12813,4.949346e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.0
124.0,11321.7394,8.3131373,718508900.0,723819000.0,6.04434e+30,6.930453,23.95817,7.027078,0.0,0.0,2.790749e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.8
25.0,11321.6431,7.12112145,1584401000.0,103159500.0,2.939003e+31,7.432541,21.66502,5.53172,0.0,0.0,3.584553e+30,-3.999873,-1.999887,-0.3054398,-0.3054398,0.25
123.0,11319.2694,8.23612872,760189900.0,641213600.0,6.760047e+30,6.958122,23.7883,6.910372,0.0,0.0,4.219911e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.75
69.0,11316.2926,7.59546868,1160784000.0,268653500.0,1.574532e+31,7.220656,22.48567,6.049803,0.0,0.0,1.690973e+29,-3.999873,-1.999887,-0.3054398,-0.3054398,0.4
104.0,11315.2789,7.90546999,952581500.0,404886400.0,1.059979e+31,7.081452,23.09002,6.441798,0.0,0.0,5.214135e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.55
119.0,11313.4105,9.00617496,396240600.0,2235539000.0,1.832838e+30,6.649524,25.59676,8.198486,0.908421564,-1.038207,2.506055e+24,-3.999873,-1.999887,-0.3054398,-0.3054398,1.2
113.0,11312.3428,7.99361817,898922700.0,455843900.0,9.429462e+30,7.045614,23.27103,6.561551,0.0,0.0,2.220453e+27,-3.999873,-1.999887,-0.3054398,-0.3054398,0.6
121.0,11308.3035,8.79906811,481524200.0,1915109000.0,2.70183e+30,6.735102,25.09023,7.829124,0.6801105719,-0.4950001,1.381869e+25,-3.999873,-1.999887,-0.3054398,-0.3054398,1.1
81.0,11303.1744,7.70900306,1080340000.0,312139600.0,1.357547e+31,7.167605,22.70084,6.18808,0.0,0.0,4.733823e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.45
127.0,11300.1253,8.46667175,638618100.0,939689100.0,4.738571e+30,6.870551,24.30487,7.268453,0.0,0.0,1.23201e+26,-3.999873,-1.999887,-0.3054398,-0.3054398,0.9
93.0,11293.9174,7.81141235,1012126000.0,358709300.0,1.187626e+31,7.120747,22.90098,6.317927,0.0,0.0,1.42678e+28,-3.999873,-1.999887,-0.3054398,-0.3054398,0.5
