Mod,Teff,Log(g),R,Age,L,Log(Tc),Log(Pc),Log(rhoc),Mx/M,Log(qx),Lnu,Log(H/*),Log(He/*),Log(C/*),Log(O/*),M/Msun
86.0,12114.8309,7.84718107,971293100.0,311585700.0,1.448111e+31,7.158268,22.89983,6.317105,0.0,0.0,3.176231e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.5
119.0,12130.256,8.64883795,545804200.0,1167392000.0,4.596058e+30,6.795873,24.67468,7.530317,0.3013096546,-0.1557153,3.8731e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.0
118.0,12131.6477,8.73250474,507923200.0,1382304000.0,3.982056e+30,6.757421,24.87473,7.673639,0.5357563877,-0.3332541,2.101311e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.05
64.0,12132.4545,7.63769948,1105697000.0,233602700.0,1.887551e+31,7.255301,22.4839,6.048538,0.0,0.0,3.354761e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.4
115.0,12142.8613,8.18694977,777194900.0,514733300.0,9.357849e+30,7.004324,23.61803,6.79445,0.0,0.0,8.590457e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.7
120.0,12147.4583,8.5689184,583254900.0,932019500.0,5.278256e+30,6.835628,24.48577,7.396062,0.0543931845,-0.02428941,7.009095e+25,-9.99986,-1.999884,-0.305396,-0.305396,0.95
52.0,12149.9607,7.51339331,1193420000.0,197541800.0,2.211657e+31,7.312964,22.24691,5.897624,0.0,0.0,1.017698e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.35
38.0,12152.1298,7.36766758,1306720000.0,156491600.0,2.653425e+31,7.377924,21.97876,5.728284,0.0,0.0,2.525229e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.3
123.0,12154.6107,8.49148705,620631100.0,816483000.0,5.990503e+30,6.866261,24.30495,7.268515,0.0,0.0,1.117307e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
112.0,12154.7739,8.1077154,820455000.0,454437100.0,1.046958e+31,7.041374,23.44597,6.67839,0.0,0.0,1.783143e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
119.0,12167.2955,9.15744275,339773500.0,1726792000.0,1.802964e+30,6.577022,25.91412,8.432021,0.9679165201,-1.493719,6.185045e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.25
118.0,12177.2543,8.33990194,696706500.0,646610000.0,7.605524e+30,6.936471,23.95814,7.027052,0.0,0.0,2.889604e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
118.0,12179.2194,9.02866665,386111800.0,1733780000.0,2.337416e+30,6.631508,25.59681,8.198523,0.9201175126,-1.097548,1.829157e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.2
116.0,12182.3282,8.26400421,736180500.0,574707800.0,8.505931e+30,6.971459,23.78819,6.910285,0.0,0.0,4.897311e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
106.0,12182.6416,8.02541174,866613700.0,398492300.0,1.178824e+31,7.08082,23.27032,6.561034,0.0,0.0,4.340124e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.6
120.0,12190.5273,8.41540987,658355300.0,723381000.0,6.820915e+30,6.902902,24.12977,7.146024,0.0,0.0,1.815988e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
96.0,12209.9193,7.93887273,916644200.0,347943100.0,1.330714e+31,7.122114,23.08898,6.441044,0.0,0.0,1.208231e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.55
74.0,12219.8086,7.74710658,1033972000.0,264037700.0,1.698663e+31,7.210483,22.69928,6.186965,0.0,0.0,1.165342e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.45
118.0,12221.2252,8.82166813,469156900.0,1525771000.0,3.498865e+30,6.72311,25.09035,7.829216,0.7047161735,-0.5297603,1.114403e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.1
114.0,12221.8531,8.18676029,777364500.0,505635400.0,9.607925e+30,7.009252,23.61795,6.794387,0.0,0.0,9.343946e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.7
85.0,12227.055,7.84670322,971827500.0,303027000.0,1.504173e+31,7.165335,22.89962,6.316949,0.0,0.0,3.691147e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.5
122.0,12232.2177,8.4913729,620712700.0,803313700.0,6.146587e+30,6.871023,24.30489,7.268467,0.0,0.0,1.195156e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
23.0,12236.1055,7.18095633,1478930000.0,81423160.0,3.493817e+31,7.461552,21.65845,5.527197,0.0,0.0,5.077557e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.25
111.0,12237.323,8.107493,820665100.0,445898800.0,1.076241e+31,7.046526,23.44587,6.678319,0.0,0.0,1.962699e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
117.0,12255.0965,8.33976665,696815000.0,635782200.0,7.804299e+30,6.94128,23.9581,7.027016,0.0,0.0,3.105139e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
121.0,12260.006,9.31973544,287448300.0,1594246000.0,1.330192e+30,6.514952,26.31361,8.727685,0.9878199348,-1.91435,1.793497e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.3
115.0,12260.259,8.26384505,736315500.0,564898100.0,8.728878e+30,6.976291,23.78813,6.910242,0.0,0.0,5.286554e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
119.0,12262.0133,8.56876701,583356600.0,904380400.0,5.482105e+30,6.8428,24.48567,7.395989,0.0376017598,-0.01664518,7.760643e+25,-9.99986,-1.999884,-0.305396,-0.305396,0.95
118.0,12268.4895,8.91904993,428824700.0,1642435000.0,2.968629e+30,6.683584,25.32787,8.001799,0.8303099477,-0.7703436,5.084092e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.15
119.0,12269.4604,8.415284,658450700.0,711309200.0,7.001328e+30,6.907757,24.12972,7.145986,0.0,0.0,1.947929e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
105.0,12275.4426,8.02512409,866900800.0,389919000.0,1.21596e+31,7.086601,23.2702,6.560939,0.0,0.0,4.874621e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.6
118.0,12291.634,8.64865481,545919200.0,1118270000.0,4.847606e+30,6.805933,24.67458,7.530244,0.2734730039,-0.1387482,4.507641e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.0
117.0,12300.2019,8.73233631,508021700.0,1331835000.0,4.209646e+30,6.767705,24.87463,7.673565,0.5094337432,-0.3093023,2.460386e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.05
113.0,12303.1169,8.18656772,777536800.0,496483900.0,9.870395e+30,7.014288,23.61786,6.794321,0.0,0.0,1.018746e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
63.0,12303.4814,7.63663947,1107047000.0,223071400.0,2.001134e+31,7.266206,22.4833,6.048109,0.0,0.0,4.143625e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.4
121.0,12311.0178,8.49125764,620795100.0,790220600.0,6.308184e+30,6.875831,24.30483,7.268419,0.0,0.0,1.279342e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
95.0,12324.5799,7.93845859,917081400.0,338486800.0,1.382726e+31,7.129249,23.08879,6.440903,0.0,0.0,1.403755e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.55
110.0,12324.7552,8.1072603,820885000.0,437066700.0,1.107924e+31,7.051944,23.44577,6.678244,0.0,0.0,2.172358e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
51.0,12331.2232,7.51200895,1195323000.0,187709500.0,2.354113e+31,7.324418,22.246,5.89698,0.0,0.0,1.239507e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.35
116.0,12333.2933,8.33963121,696923600.0,625138300.0,8.0079e+30,6.946082,23.95805,7.026981,0.0,0.0,3.337126e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
114.0,12340.2826,8.26368165,736454000.0,555039700.0,8.962386e+30,6.981223,23.78807,6.910195,0.0,0.0,5.717809e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
37.0,12342.4403,7.36556078,1309894000.0,147197100.0,2.837319e+31,7.389922,21.97724,5.727231,0.0,0.0,3.011296e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.3
117.0,12347.6037,9.02858342,386148800.0,1694555000.0,2.469859e+30,6.641515,25.5968,8.198515,0.9143755265,-1.067402,2.158563e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.2
118.0,12348.7853,8.41515945,658545100.0,699441000.0,7.186212e+30,6.912605,24.12967,7.145948,0.0,0.0,2.089551e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
118.0,12349.5311,9.15736415,339804200.0,1692696000.0,1.913777e+30,6.587432,25.9141,8.432005,0.964822982,-1.453741,7.378576e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.25
84.0,12378.1074,7.84607552,972530100.0,291882500.0,1.582177e+31,7.174741,22.89932,6.316739,0.0,0.0,4.507852e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.5
104.0,12379.6794,8.02480491,867219400.0,380541900.0,1.258715e+31,7.09304,23.27005,6.560832,0.0,0.0,5.551171e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.6
118.0,12384.4709,8.56861083,583461500.0,876741300.0,5.706453e+30,6.850768,24.48558,7.395929,0.0190803317,-0.008366557,8.686117e+25,-9.99986,-1.999884,-0.305396,-0.305396,0.95
73.0,12386.1964,7.74627932,1034957000.0,252953900.0,1.796506e+31,7.220918,22.69887,6.186667,0.0,0.0,1.446263e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.45
112.0,12387.8012,8.18636927,777714500.0,487163800.0,1.014961e+31,7.019501,23.61777,6.794253,0.0,0.0,1.114685e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
120.0,12391.2347,8.49114166,620878000.0,777174400.0,6.47594e+30,6.880695,24.30477,7.268372,0.0,0.0,1.370672e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
117.0,12393.5731,8.8215227,469235400.0,1477130000.0,3.701687e+30,6.733403,25.09026,7.829149,0.6850716993,-0.5017883,1.319118e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.1
115.0,12413.0713,8.3394936,697034100.0,614511300.0,8.219719e+30,6.950951,23.958,7.026945,0.0,0.0,3.590939e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
109.0,12419.3987,8.10701208,821119700.0,427742200.0,1.143002e+31,7.057764,23.44566,6.678164,0.0,0.0,2.424232e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
113.0,12422.5708,8.26351379,736596300.0,545121600.0,9.2074e+30,6.986262,23.788,6.910143,0.0,0.0,6.197311e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
9.0,12423.1193,6.93927651,1747160000.0,5246976.0,5.181073e+31,7.44131,21.28186,5.293874,0.0,0.0,2.018166e+30,-9.99986,-1.999884,-0.305396,-0.305396,0.2
117.0,12428.112,8.41503633,658638500.0,687827400.0,7.374742e+30,6.917424,24.12962,7.145912,0.0,0.0,2.240843e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
120.0,12440.9591,9.31968025,287466600.0,1568620000.0,1.410659e+30,6.525287,26.3136,8.72768,0.9872450227,-1.89432,2.126077e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.3
117.0,12442.6026,8.9189278,428885000.0,1597674000.0,3.141656e+30,6.693818,25.3278,8.001747,0.8221865622,-0.7500354,6.04235e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.15
22.0,12450.2944,7.17688318,1485882000.0,72472500.0,3.780236e+31,7.474258,21.65534,5.525068,0.0,0.0,5.889276e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.25
94.0,12450.5945,7.9380118,917553200.0,328425200.0,1.441633e+31,7.137014,23.08857,6.440748,0.0,0.0,1.653257e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.55
117.0,12451.3124,8.64847289,546033600.0,1071440000.0,5.106593e+30,6.815985,24.67448,7.53017,0.2423338031,-0.1205221,5.249538e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.0
116.0,12464.2422,8.73217218,508117800.0,1284198000.0,4.440422e+30,6.777588,24.87454,7.673492,0.4831358587,-0.2866236,2.863165e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.05
119.0,12472.0551,8.49102631,620960400.0,764310900.0,6.64832e+30,6.885567,24.30471,7.268326,0.0,0.0,1.468795e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
111.0,12477.7147,8.1861612,777900800.0,477502000.0,1.045251e+31,7.024995,23.61767,6.794179,0.0,0.0,1.226363e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
62.0,12482.5043,7.63554161,1108447000.0,212570100.0,2.125538e+31,7.277448,22.48267,6.047655,0.0,0.0,5.140977e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.4
114.0,12495.0709,8.3393532,697146700.0,603825200.0,8.441805e+30,6.955925,23.95796,7.026907,0.0,0.0,3.871136e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
103.0,12503.8368,8.02443045,867593300.0,369702700.0,1.311105e+31,7.100637,23.26987,6.560701,0.0,0.0,6.476016e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.6
112.0,12508.0209,8.26333994,736743800.0,535052200.0,9.467152e+30,6.99146,23.78792,6.910086,0.0,0.0,6.737069e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
116.0,12508.3945,8.41491296,658732100.0,676327100.0,7.569302e+30,6.922271,24.12957,7.145877,0.0,0.0,2.404413e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
50.0,12519.0341,7.51057627,1197296000.0,178056400.0,2.509104e+31,7.336063,22.24503,5.896297,0.0,0.0,1.510947e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.35
117.0,12522.4781,9.15729504,339831200.0,1659220000.0,2.023577e+30,6.597343,25.91409,8.431997,0.9614646828,-1.414141,8.686478e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.25
116.0,12522.8472,9.02849428,386188500.0,1655500000.0,2.613623e+30,6.651641,25.59678,8.1985,0.908421564,-1.038207,2.561375e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.2
117.0,12522.8735,8.56842233,583588100.0,849102200.0,5.96844e+30,6.855996,24.48543,7.395819,0.0123776274,-0.005409081,9.653303e+25,-9.99986,-1.999884,-0.305396,-0.305396,0.95
108.0,12526.671,8.10673529,821381400.0,417455600.0,1.183762e+31,7.064305,23.44554,6.678074,0.0,0.0,2.744595e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
36.0,12538.7675,7.36333981,1313247000.0,138114300.0,3.037697e+31,7.402065,21.97563,5.726114,0.0,0.0,3.589712e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.3
83.0,12544.5412,7.84539566,973291600.0,280108300.0,1.671618e+31,7.184974,22.89901,6.316509,0.0,0.0,5.601574e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.5
118.0,12552.9253,8.49091212,621042000.0,751715400.0,6.824232e+30,6.890412,24.30465,7.268281,0.0,0.0,1.573488e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
72.0,12562.0183,7.74540387,1036001000.0,241748800.0,1.904539e+31,7.231804,22.69841,6.186341,0.0,0.0,1.809719e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.45
116.0,12564.0269,8.82138185,469311500.0,1430382000.0,3.910838e+30,6.743458,25.09018,7.829091,0.6651167655,-0.4751066,1.558459e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.1
110.0,12575.6917,8.18593786,778100900.0,467237100.0,1.079025e+31,7.030937,23.61756,6.794099,0.0,0.0,1.360716e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
113.0,12579.5301,8.33920961,697262000.0,593061600.0,8.675243e+30,6.961016,23.95791,7.026867,0.0,0.0,4.181732e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
115.0,12590.7472,8.41478798,658826800.0,664786000.0,7.772855e+30,6.927212,24.12952,7.145842,0.0,0.0,2.583863e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
111.0,12598.41,8.26315703,736898900.0,524647300.0,9.747894e+30,6.996921,23.78784,6.910023,0.0,0.0,7.358386e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
119.0,12604.9371,9.31962999,287483200.0,1544906000.0,1.486688e+30,6.534723,26.3136,8.727676,0.9872450227,-1.89432,2.480376e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.3
116.0,12608.0534,8.64829712,546144100.0,1026404000.0,5.370796e+30,6.82541,24.67438,7.530098,0.2128302756,-0.1039316,6.058156e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.0
93.0,12610.6207,7.93745453,918142100.0,316101000.0,1.519139e+31,7.146758,23.0883,6.440554,0.0,0.0,2.031103e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.55
116.0,12618.3961,8.91880401,428946100.0,1553859000.0,3.323947e+30,6.70401,25.32772,8.001692,0.8097224944,-0.7206126,7.171481e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.15
117.0,12634.5549,8.49079803,621123600.0,739273200.0,7.005318e+30,6.895273,24.30459,7.268239,0.0,0.0,1.686179e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
115.0,12636.2999,8.732,508218500.0,1236024000.0,4.69259e+30,6.787996,24.87444,7.673417,0.4569377127,-0.2651504,3.357441e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.05
102.0,12652.7578,8.0239884,868035000.0,357152600.0,1.376091e+31,7.109646,23.26965,6.560543,0.0,0.0,7.782676e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.6
107.0,12654.2182,8.10641215,821687000.0,405593800.0,1.233633e+31,7.072005,23.44539,6.677965,0.0,0.0,3.179973e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
112.0,12667.6218,8.33906057,697381700.0,582089400.0,8.923873e+30,6.96629,23.95785,7.026825,0.0,0.0,4.531271e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
61.0,12667.671,7.63441875,1109881000.0,202245300.0,2.260331e+31,7.28889,22.482,6.04718,0.0,0.0,6.389101e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.4
21.0,12673.559,7.17259884,1493229000.0,63834440.0,4.099012e+31,7.486976,21.65207,5.522832,0.0,0.0,6.816394e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.25
114.0,12675.4856,8.41466125,658923000.0,653172500.0,7.986559e+30,6.932264,24.12947,7.145807,0.0,0.0,2.781676e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
116.0,12682.94,8.5682185,583725100.0,821463100.0,6.282442e+30,6.865064,24.48531,7.395732,6.32847e-05,-2.748506e-05,1.111134e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.95
109.0,12688.6051,8.18568502,778327400.0,455730600.0,1.118954e+31,7.037726,23.61744,6.794008,0.0,0.0,1.533729e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
110.0,12696.3437,8.26296077,737065500.0,513650600.0,1.005909e+31,7.002794,23.78774,6.909952,0.0,0.0,8.095272e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
115.0,12697.9182,9.0284003,386230300.0,1617509000.0,2.763469e+30,6.661641,25.59675,8.198475,0.9022604239,-1.00993,3.031664e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.2
116.0,12702.8055,9.15722768,339857600.0,1625222000.0,2.143012e+30,6.607523,25.91409,8.431996,0.9578464211,-1.375166,1.028432e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.25
49.0,12712.5612,7.50909458,1199341000.0,168632900.0,2.677006e+31,7.347847,22.24401,5.895579,0.0,0.0,1.841656e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.35
116.0,12718.1321,8.49068285,621206000.0,726807100.0,7.194433e+30,6.90022,24.30454,7.268199,0.0,0.0,1.809325e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
82.0,12720.219,7.84468216,974091500.0,268225100.0,1.770149e+31,7.195635,22.89867,6.316264,0.0,0.0,7.021819e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.5
115.0,12728.7496,8.82124449,469385800.0,1386217000.0,4.121305e+30,6.753071,25.0901,7.829031,0.6499699192,-0.4558946,1.827946e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.1
35.0,12740.7071,7.36100257,1316786000.0,129280300.0,3.25564e+31,7.414311,21.97392,5.724933,0.0,0.0,4.274753e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.3
71.0,12744.4187,7.74449192,1037089000.0,230639200.0,2.021829e+31,7.242959,22.69792,6.185993,0.0,0.0,2.274097e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.45
111.0,12761.2579,8.33890284,697508300.0,570699800.0,9.194004e+30,6.971859,23.95779,7.026778,0.0,0.0,4.933771e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
113.0,12763.1834,8.4145318,659021200.0,641426100.0,8.212337e+30,6.937459,24.12942,7.145771,0.0,0.0,3.001401e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
8.0,12768.0701,6.93459068,1756610000.0,4075251.0,5.843647e+31,7.44269,21.28112,5.293381,0.0,0.0,2.026847e+30,-9.99986,-1.999884,-0.305396,-0.305396,0.2
115.0,12775.5424,8.64811111,546261100.0,981577400.0,5.664348e+30,6.835688,24.67427,7.53002,0.1813787475,-0.08691698,7.053391e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.0
92.0,12782.0936,7.93686381,918766700.0,303459700.0,1.605648e+31,7.157064,23.08802,6.440349,0.0,0.0,2.52635e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.55
115.0,12790.6275,8.91868273,429006000.0,1511980000.0,3.510154e+30,6.713881,25.32765,8.001637,0.7969380348,-0.6923714,8.464677e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.15
118.0,12791.0983,9.3195723,287502300.0,1520030000.0,1.576689e+30,6.544921,26.31359,8.727671,0.9866429742,-1.87429,2.939161e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.3
114.0,12798.5358,8.73183982,508312200.0,1189457000.0,4.940083e+30,6.79755,24.87435,7.673348,0.4309142837,-0.2448223,3.886002e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.05
115.0,12804.161,8.49056652,621289200.0,714258300.0,7.393058e+30,6.90528,24.30449,7.26816,0.0,0.0,1.94479e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
106.0,12804.8125,8.1060357,822043200.0,392081400.0,1.294536e+31,7.080992,23.44521,6.677833,0.0,0.0,3.781867e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
109.0,12808.5087,8.26273919,737253500.0,501392700.0,1.042461e+31,7.009465,23.78763,6.90987,0.0,0.0,9.028765e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.75
101.0,12817.7874,8.0235034,868519800.0,343804400.0,1.450921e+31,7.119505,23.26941,6.560367,0.0,0.0,9.52807e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.6
108.0,12822.3245,8.18539239,778589700.0,442531900.0,1.16766e+31,7.045685,23.6173,6.7939,0.0,0.0,1.766984e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
115.0,12850.1572,8.56800241,583870300.0,794307300.0,6.623668e+30,6.872929,24.48516,7.395569,0.0,0.0,1.277352e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.95
112.0,12855.5261,8.41439703,659123400.0,629345500.0,8.45522e+30,6.942891,24.12937,7.145733,0.0,0.0,3.250465e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
60.0,12858.5327,7.63327478,1111344000.0,192157300.0,2.405994e+31,7.300475,22.4813,6.046686,0.0,0.0,7.943763e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.4
110.0,12863.9951,8.33873057,697646700.0,558513400.0,9.497438e+30,6.977924,23.95772,7.026725,0.0,0.0,5.415225e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
115.0,12868.5197,9.15716916,339880500.0,1594006000.0,2.25735e+30,6.616968,25.91409,8.431998,0.9559413039,-1.355968,1.20044e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.25
114.0,12893.0282,8.49044867,621373500.0,701586000.0,7.602513e+30,6.910474,24.30444,7.268124,0.0,0.0,2.094624e+26,-9.99986,-1.999884,-0.305396,-0.305396,0.9
114.0,12895.5102,9.02828898,386279800.0,1576691000.0,2.940289e+30,6.672567,25.5967,8.198437,0.8926407527,-0.9691605,3.655749e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.2
114.0,12897.5091,8.82109734,469465300.0,1342588000.0,4.345726e+30,6.762804,25.09001,7.828959,0.6295640543,-0.4312869,2.145177e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.1
81.0,12902.5631,7.8439422,974921700.0,256449300.0,1.877048e+31,7.206554,22.89831,6.316004,0.0,0.0,8.846383e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.5
20.0,12907.627,7.16810057,1500982000.0,55557210.0,4.456241e+31,7.499591,21.64864,5.520488,0.0,0.0,7.86444e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.25
48.0,12911.6774,7.50755711,1201465000.0,159451700.0,2.858809e+31,7.35976,22.24295,5.894829,0.0,0.0,2.243976e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.35
70.0,12932.1147,7.74355326,1038211000.0,219729600.0,2.148231e+31,7.254293,22.69741,6.185627,0.0,0.0,2.863807e+29,-9.99986,-1.999885,-0.305396,-0.305396,0.45
108.0,12941.0782,8.26248272,737471200.0,487349200.0,1.086936e+31,7.017272,23.7875,6.90977,0.0,0.0,1.026942e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.75
114.0,12944.1655,8.64792086,546380700.0,937684200.0,5.971989e+30,6.846075,24.67415,7.529934,0.1492530291,-0.07019959,8.232965e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.0
34.0,12949.4989,7.35853935,1320525000.0,120698300.0,3.494116e+31,7.426661,21.97212,5.723685,0.0,0.0,5.085104e+30,-9.99986,-1.999885,-0.305396,-0.305396,0.3
111.0,12954.9507,8.41425372,659232200.0,616655700.0,8.722719e+30,6.948698,24.12931,7.145692,0.0,0.0,3.540491e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.85
114.0,12960.4837,8.91856228,429065500.0,1471708000.0,3.701383e+30,6.723511,25.32757,8.001583,0.7838493789,-0.6652435,9.938714e+24,-9.99986,-1.999885,-0.305396,-0.305396,1.15
91.0,12961.0932,7.93625049,919415700.0,290854100.0,1.699896e+31,7.167678,23.08773,6.44014,0.0,0.0,3.164285e+28,-9.99986,-1.999885,-0.305396,-0.305396,0.55
113.0,12968.6159,8.73167508,508408600.0,1143357000.0,5.209935e+30,6.807409,24.87426,7.673277,0.4000223647,-0.2218649,4.51442e+25,-9.99986,-1.999885,-0.305396,-0.305396,1.05
117.0,12970.6163,9.31951623,287520900.0,1494920000.0,1.667298e+30,6.554818,26.31359,8.727666,0.9860125082,-1.85426,3.443131e+23,-9.99986,-1.999885,-0.305396,-0.305396,1.3
105.0,12970.6408,8.10562336,822433500.0,377802100.0,1.364204e+31,7.090764,23.44501,6.677682,0.0,0.0,4.574231e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.65
107.0,12976.9274,8.18506063,778887100.0,427829400.0,1.225938e+31,7.054781,23.61713,6.793779,0.0,0.0,2.08075e+27,-9.99986,-1.999885,-0.305396,-0.305396,0.7
109.0,12984.114,8.33852997,697807800.0,544653000.0,9.861725e+30,6.984956,23.95763,7.026658,0.0,0.0,6.036067e+26,-9.99986,-1.999885,-0.305396,-0.305396,0.8
